13
15
35
26
30
52
26
23
40
33
24
36
48
25
50
12
59
63
71
46
51
54
46
27
17
17
41
22
39
39
19
20
17
9
45
33
20
49
21
41
9
44
44
54
25
32
28
54
25
32
13
15
35
26
30
52
26
23
40
33
24
36
48
25
50
12
59
73
71
46
51
54
46
27
17
17
41
22
39
39
19
20
17
9
45
33
29
49
41
33
21
41
9
44
4
54
25
32
28
49
55
41
33
27
53
52
44
58
26
41
13
60
33
51
84
64
36
44
50
9
40
30
44
37
45
40
22
32
15
16
30
29
52
53
51
30
35
28
14
45
73
20
66
40
51
19
51
44
27
34
33
24
22
27
24
27
18
8
48
15
54
21
17
17
31
30
7
24
14
23
32
25
59
39
14
29
55
18
44
42
23
29
38
16
22
13
42
38
22
35
31
25
40
18
40
32
26
34
24
14
4
7
23
30
27
21
13
26
28
27
9
2
27
23
9
20
26
28
23
15
24
14
37
11
12
14
16
14
13
17
18
12
11
19
22
10
13
4
12
15
10
40
15
33
21
13
23
8
45
7
52
12
18
17
10
20
8
17
13
16
25
20
10
16
23
18
13
15
35
26
30
52
26
23
40
33
24
36
48
25
50
12
59
63
71
46
51
39
14
29
55
18
44
42
39
24
29
55
18
44
