12
12
4
13
7
3
4
10
6
6
6
8
8
14
9
7
6
8
5
10
9
10
7
14
9
14
10
12
2
11
7
3
10
9
10
11
13
6
6
6
12
6
4
1
7
9
5
2
8
7
13
16
3
8
9
10
5
10
6
6
7
7
8
11
10
8
6
9
7
11
7
8
7
18
11
10
9
10
4
12
8
4
11
11
11
15
15
6
5
15
7
6
13
8
5
9
9
7
4
3
9
8
4
3
6
2
4
3
5
3
6
8
8
6
8
20
6
4
13
4
3
3
6
8
13
2
1
4
1
5
23
3
1
7
1
4
1
2
0
8
4
5
4
16
3
4
8
16
14
21
18
21
14
20
16
20
14
12
0
5
1
1
6
0
1
4
5
9
7
3
2
3
7
3
9
6
2
4
2
10
8
8
4
10
7
11
12
9
2
3
4
3
8
7
1
15
7
2
4
4
4
4
0
2
3
16
16
8
8
14
4
24
25
15
14
7
2
1
0
0
1
3
0
1
3
1
11
6
2
6
9
4
7
2
2
8
1
11
4
8
2
2
7
3
9
0
0
6
6
7
6
4
7
3
4
11
7
8
5
9
2
8
11
14
9
9
16
20
2
16
14
13
4
13
3
3
9
8
5
19
15
8
8
9
4
15
11
3
12
10
4
8
5
7
8
8
9
13
17
7
